INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	MOLECULAR_FORMULA	AVERAGE_MASS	ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED	BIOCONCENTRATION_FACTOR_OPERA_PRED	BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED	BOILING_POINT_DEGC_OPERA_PRED	HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED	OPERA_KM_DAYS_OPERA_PRED	OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED	SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED	OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED	MELTING_POINT_DEGC_OPERA_PRED	VAPOR_PRESSURE_MMHG_OPERA_PRED	WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID40988075	DSSTox_Substance_Id	DTXSID40988075	Titanium(4+) octadecanoate propan-2-olate (1/3/1)	C57H112O7Ti	957.383	1.65005e-11	517.32	18.9526	382.842	6.64788e-08	1.12038	10.6209	3946.22	1.60086	127.275	7.14871e-07	2.08416e-06
DTXSID4098809	DSSTox_Substance_Id	DTXSID4098809	Fatty acids, C18-unsatd., dimers, polymers with azelaic acid, ethylenediamine, piperazine and tall-oil fatty acids	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40988171	DSSTox_Substance_Id	DTXSID40988171	Phosphoric acid--2-(3-nonylphenoxy)ethan-1-ol--ammonia (1/1/1)	C17H34NO6P	379.434	1.66118e-11	595.591	3.54925	277.184	5.89307e-06	0.949151	10.5613	2095.36	-0.58334	110.014	6.27886e-06	0.000384816
DTXSID4098853	DSSTox_Substance_Id	DTXSID4098853	Linseed oil, polymer with maleic anhydride and propylene glycol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40988555	DSSTox_Substance_Id	DTXSID40988555	4,4'-Methylenedianiline--2-(butoxymethyl)oxirane (1/1)	C20H28N2O2	328.456	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4098857	DSSTox_Substance_Id	DTXSID4098857	Paraffin waxes and Hydrocarbon waxes, oxidized, calcium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4098859	DSSTox_Substance_Id	DTXSID4098859	Petroleum, chlorosulfurized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40988651	DSSTox_Substance_Id	DTXSID40988651	4-[(1,3-Dimethyl-1,3-dihydro-2H-imidazol-2-ylidene)hydrazinylidene]-N,N-dimethylcyclohexa-2,5-dien-1-iminium zinc chloride (2/1/4)	C26H36Cl4N10Zn	695.82	2.50035e-11	4.62824	4.96915	273.312	4.07084e-08	1.61171	6.11181	220.481	-1.91808	128.388	1.10816e-06	0.00474218
DTXSID40988656	DSSTox_Substance_Id	DTXSID40988656	2,6,10,14,18,22,26,30,34,38,39-Undecahydroxy-4,8,12,16,20,24,28,32,36-nonaoxanonatriacontan-1-yl decanoate	C40H80O22	913.058	2.54662e-11	3.56883	12.8098	371.768	2.47159e-11	0.909139	9.61297	20497.9	-0.0324149	195.707	2.03834e-09	0.00199595
DTXSID40988696	DSSTox_Substance_Id	DTXSID40988696	Propane-1,2-diyl bis(16-methylheptadecanoate)	C39H76O4	609.033	3.33918e-11	47.9931	93.9041	485.901	2.84437e-08	2.42144	11.675	20577.5	8.82761	21.5204	2.84487e-09	2.80075e-08
DTXSID4098982	DSSTox_Substance_Id	DTXSID4098982	2-Propenoic acid, 2-methyl-, polymer with 2-(chloromethyl)oxirane, formaldehyde, 2,5-furandione and phenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4098988	DSSTox_Substance_Id	DTXSID4098988	Formaldehyde, polymer with 2-methylbenzenamine hydrochloride (1:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099037	DSSTox_Substance_Id	DTXSID4099037	9-Octadecenoic acid (9Z)-, 1,1',1''-(1,2,3-propanetriyl) ester, sulfated, sodium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099083	DSSTox_Substance_Id	DTXSID4099083	Rosin, polymd., polymer with glycerol and pentaerythritol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099085	DSSTox_Substance_Id	DTXSID4099085	Rosin, polymer with formaldehyde, glycerol, pentaerythritol and (1,1,3,3-tetramethylbutyl)phenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40991064	DSSTox_Substance_Id	DTXSID40991064	N-[(2-Methylpropoxy)methyl]prop-2-enimidic acid--butyl 2-methylprop-2-enoate (1/1)	C16H29NO4	299.411	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099110	DSSTox_Substance_Id	DTXSID4099110	Linseed oil, polymer with maleic anhydride, pentaerythritol, phthalic anhydride and soybean oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099118	DSSTox_Substance_Id	DTXSID4099118	Glycerides, C16-18 and C18-unsatd., polymers with neopentyl glycol, pentaerythritol, phthalic anhydride and TDI	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40991180	DSSTox_Substance_Id	DTXSID40991180	[(3-Methyl-1,2-phenylene)bis(azanylylidene)(hydroxymethanylylidene)oxyethane-2,1-diyl] diprop-2-enoate	C19H22N2O8	406.391	8.52035e-11	3.37977	4.63401	364.83	4.44164e-10	0.429323	9.36814	74.7389	0.924119	128.547	9.21771e-10	0.00260932
DTXSID4099160	DSSTox_Substance_Id	DTXSID4099160	Sulfonic acids, petrolatum di-, disodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40992192	DSSTox_Substance_Id	DTXSID40992192	2,5-Anhydro-1,6-di-O-hexadecanoylhexitol	C38H72O7	640.987	2.53531e-11	48.2315	62.318	450.409	2.0705e-09	2.86618	9.73421	20706.2	10.0405	65.5464	1.08975e-09	1.04599e-06
DTXSID4099241	DSSTox_Substance_Id	DTXSID4099241	Quaternary ammonium compounds, benzyl-C8-18-alkylbis(hydroxyethyl), ethoxylated, chlorides	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099243	DSSTox_Substance_Id	DTXSID4099243	1-Propanaminium, 3-amino-N,N,N-trimethyl-, N-C12-18 acyl derivs., Me sulfates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40992551	DSSTox_Substance_Id	DTXSID40992551	Sodium N,N'-{2-[(2,5-diamino-3-methyl-4-sulfanylphenyl)sulfanyl]-1,4-phenylene}dimethanimidate--2,5-diamino-3-methylbenzene-1-thiol (2/1/1)	C22H24N6Na2O2S3	546.63	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40992556	DSSTox_Substance_Id	DTXSID40992556	3-Hydroxy-2,2-dimethylpropyl 3-hydroxy-2,2-dimethylpropanoate--hexahydro-2-benzofuran-1,3-dione (1/1)	C18H30O7	358.431	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40992596	DSSTox_Substance_Id	DTXSID40992596	Silanedione--chloro(trimethyl)silane (1/1)	C3H9ClO2Si2	168.72	5.10264e-12	15.1664	96.5625	60.1053	0.205709	0.171582	2.2067	515.516	1.32133	63.4326	232.071	0.00392253
DTXSID4099295	DSSTox_Substance_Id	DTXSID4099295	Phenol, nonyl derivs., sulfides, barium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40993008	DSSTox_Substance_Id	DTXSID40993008	Dimethoxy(methyl)[2-(4-methylphenyl)ethyl]silane	C12H20O2Si	224.375	2.58827e-11	261.466	5.70033	258.128	0.00145797	1.00346	5.81401	200.736	4.33477	28.5108	0.0230656	0.00278351
DTXSID40993109	DSSTox_Substance_Id	DTXSID40993109	1-(Chloromethyl)-2-ethenylbenzene--2,3-dichlorobuta-1,3-diene (1/1)	C13H13Cl3	275.6	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099322	DSSTox_Substance_Id	DTXSID4099322	Castor oil, polymer with polypropylene glycol and 2,4-TDI	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099328	DSSTox_Substance_Id	DTXSID4099328	Fatty acids, castor-oil, polymers with cottonseed-oil fatty acids, dehydrated castor-oil fatty acids, glycerol, phthalic anhydride and soya fatty acids	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40993624	DSSTox_Substance_Id	DTXSID40993624	1,3-Bis[(5-isocyanato-1,3,3-trimethylcyclohexyl)methyl]-1,3-diazetidine-2,4-dione--butane-1,4-diol (1/1)	C28H46N4O6	534.698	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40993649	DSSTox_Substance_Id	DTXSID40993649	Prop-2-enoic acid--ethyl prop-2-enoate--ammonia (1/1/1)	C8H15NO4	189.211	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099370	DSSTox_Substance_Id	DTXSID4099370	Fatty acids, tall-oil, polymers with glycerol, isophthalic acid, pentaerythritol and phthalic anhydride	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099378	DSSTox_Substance_Id	DTXSID4099378	Amides, from diethylenetriamine and tall-oil fatty acids	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099401	DSSTox_Substance_Id	DTXSID4099401	Naphtha (petroleum), light steam-cracked arom., polymer with light steam-cracked arom. petroleum naphtha piperylene conc. and medium steam-cracked arom. petroleum naphtha	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40994015	DSSTox_Substance_Id	DTXSID40994015	2-[(1,3-Dimethyl-2-oxo-2,3-dihydropyrimidin-4(1H)-ylidene)methyl]-1-methyl-1-phenyldiazen-1-ium chloride	C14H17ClN4O	292.77	4.65173e-11	3.37082	4.28357	316.856	9.65984e-08	0.498686	8.60354	657.173	-0.019164	158.639	1.22473e-07	0.00432254
DTXSID4099405	DSSTox_Substance_Id	DTXSID4099405	Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane, p-tert-butylphenol-modified	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40994398	DSSTox_Substance_Id	DTXSID40994398	Cobalt(3+) sodium 2-{[3-(2-{1-[(2-chlorophenyl)carboximidato]-2-oxopropylidene}hydrazinyl)-4-oxidobenzene-1-sulfonyl]amino}benzoate (1/3/2)	C46H32Cl2CoN8Na3O14S2	1183.73	4.74993e-11	13.7556	7.37753	327.117	1.39114e-11	0.367119	9.46529	7822.68	0.68404	212.175	9.10052e-09	7.66098e-05
DTXSID4099455	DSSTox_Substance_Id	DTXSID4099455	Benzenediazonium, 4-(phenylamino)-, hexafluorophosphate(1-) (1:1), polymer with formaldehyde	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099530	DSSTox_Substance_Id	DTXSID4099530	Fatty acids, C18-unsatd., dimers, polymers with ethylenediamine, hexamethylenediamine and tall-oil fatty acids	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099538	DSSTox_Substance_Id	DTXSID4099538	Fatty acids, C18-unsatd., dimers, polymers with ethylenediamine, sebacic acid and soya fatty acids	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099611	DSSTox_Substance_Id	DTXSID4099611	Fatty acids, tallow, monoesters with propylene glycol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099613	DSSTox_Substance_Id	DTXSID4099613	Fatty acids, vegetable-oil, ethoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099617	DSSTox_Substance_Id	DTXSID4099617	Glycerides, soya di-, hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099665	DSSTox_Substance_Id	DTXSID4099665	Linseed oil, polymer with soybean oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099667	DSSTox_Substance_Id	DTXSID4099667	Naphthenic acids, vanadyl complexes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099744	DSSTox_Substance_Id	DTXSID4099744	Siloxanes and Silicones, di-Me, Me hydrogen, polymers with Me silsesquioxanes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099798	DSSTox_Substance_Id	DTXSID4099798	Sunflower oil, polymd.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID4099825	DSSTox_Substance_Id	DTXSID4099825	Undecanoic acid, 11-amino-, polymer with 11-(heptylamino)undecanoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID40999686	DSSTox_Substance_Id	DTXSID40999686	6,6',6''-[1,3,5-Triazinane-2,4,6-triylidenetris(azanylylidene)]trihexanoic acid--2-(2-aminoethoxy)ethan-1-ol (1/3)	C33H69N9O12	783.966	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100009	DSSTox_Substance_Id	DTXSID50100009	Amines, methylditallow alkyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100024	DSSTox_Substance_Id	DTXSID50100024	Fatty acids, C16-18 and C18-unsatd., polymers with p-tert-butylphenol, formaldehyde, glycerol, phthalic anhydride, rosin and tung oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100029	DSSTox_Substance_Id	DTXSID50100029	Carboxylic acids, di-, C16-22, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100044	DSSTox_Substance_Id	DTXSID50100044	Castor oil, polymer with azelaic acid and triethylene glycol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100064	DSSTox_Substance_Id	DTXSID50100064	Coconut oil, transesterification products with glycerol trioleate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100089	DSSTox_Substance_Id	DTXSID50100089	Fatty acids, C16-22, compds. with diethanolamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100120	DSSTox_Substance_Id	DTXSID50100120	Fatty acids, dehydrated castor-oil, polymd.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100145	DSSTox_Substance_Id	DTXSID50100145	Fatty acids, soya, reaction products with diethylenetriamine, propoxylated, chloromethane-quaternized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100165	DSSTox_Substance_Id	DTXSID50100165	Fatty acids, tall-oil, polymers with benzoic acid, isophthalic acid, pentaerythritol and phthalic anhydride	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100206	DSSTox_Substance_Id	DTXSID50100206	Fatty acids, tallow, hydrogenated, compds. with triethanolamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100226	DSSTox_Substance_Id	DTXSID50100226	Hemocyte, Limulus polyphemus, lysate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100246	DSSTox_Substance_Id	DTXSID50100246	Linseed oil, polymer with dipentaerythritol, maleic anhydride and pentaerythritol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100261	DSSTox_Substance_Id	DTXSID50100261	Naphthenic acids, compds. with 4,5-dihydro-2-nortall-oil alkyl-1H-imidazole-1-ethanol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100266	DSSTox_Substance_Id	DTXSID50100266	Oils, Liatris odoratissima	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100342	DSSTox_Substance_Id	DTXSID50100342	Siloxanes and Silicones, Me stearyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100347	DSSTox_Substance_Id	DTXSID50100347	Silica gel, reaction products with 3-(triethoxysilyl)-1-propanamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100382	DSSTox_Substance_Id	DTXSID50100382	Terpenes and Terpenoids, Litsea cubela-oil, hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100403	DSSTox_Substance_Id	DTXSID50100403	Acetic acid, 2-chloro-, sodium salt (1:1), reaction products with 4,5-dihydro-2-undecyl-1H-imidazole-1-ethanol and sodium hydroxide	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100408	DSSTox_Substance_Id	DTXSID50100408	Benzenamine, N-phenyl-, (tripropenyl) derivs.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100428	DSSTox_Substance_Id	DTXSID50100428	Ethene, homopolymer, oxidized, lithium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100443	DSSTox_Substance_Id	DTXSID50100443	Gadolinium oxide sulfide (Gd2O2S), ytterbium-doped	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100448	DSSTox_Substance_Id	DTXSID50100448	Hexanedioic acid, polymer with 1,3-diisocyanatomethylbenzene and 1,2-ethanediol, isocyanate-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100463	DSSTox_Substance_Id	DTXSID50100463	1,2-Oxathiolane, 2,2-dioxide, 5-C12-16-alkyl derivs.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100483	DSSTox_Substance_Id	DTXSID50100483	Propanol, oxybis-, polymer with 1,3-diisocyanatomethylbenzene, isocyanate-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100488	DSSTox_Substance_Id	DTXSID50100488	2-Propenoic acid, 2-methyl-, reaction products with epichlorohydrin and formaldehyde-phenol polymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100529	DSSTox_Substance_Id	DTXSID50100529	Silicic acid (H4SiO4), zinc salt (1:2), arsenic and manganese-doped	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100544	DSSTox_Substance_Id	DTXSID50100544	Zinc sulfide (ZnS), copper chloride-doped	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100564	DSSTox_Substance_Id	DTXSID50100564	2,5-Furandione, polymer with ethene, hexyl phenylmethyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100600	DSSTox_Substance_Id	DTXSID50100600	Aluminum, benzoate hydrogenated tallow fatty acid iso-Pr alc. complexes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100640	DSSTox_Substance_Id	DTXSID50100640	Fatty acids, tall-oil, magnesium salts, basic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100645	DSSTox_Substance_Id	DTXSID50100645	Fatty acids, tall-oil, polymd., oxidized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100665	DSSTox_Substance_Id	DTXSID50100665	Quaternary ammonium compounds, (2-amino-2-oxoethyl)bis(hydroxyethyl)tallow alkyl, ethoxylated, chlorides	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100721	DSSTox_Substance_Id	DTXSID50100721	Paraffin waxes and Hydrocarbon waxes, oxidized, lithium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100786	DSSTox_Substance_Id	DTXSID50100786	Fatty acids, tall-oil, polymers with pentaerythritol, polyethylene glycol and trimellitic anhydride	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100802	DSSTox_Substance_Id	DTXSID50100802	Fatty acids, C18-unsatd., dimers, polymers with ethylenediamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100807	DSSTox_Substance_Id	DTXSID50100807	Fatty acids, C18-unsatd., dimers, polymers with ethylenediamine, hexamethylenediamine and sebacic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100827	DSSTox_Substance_Id	DTXSID50100827	Amines, (1H-benzotriazol-1-ylmethyl)dicoco alkyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100862	DSSTox_Substance_Id	DTXSID50100862	Extracts (petroleum), solvent-refined heavy paraffinic distillate solvent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100867	DSSTox_Substance_Id	DTXSID50100867	Amides, tallow, hydrogenated, N-(hydroxyethyl)-N,N'-ethylenebis-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100908	DSSTox_Substance_Id	DTXSID50100908	Linseed oil, polymer with glycerol, isophthalic acid, terephthalic acid and trimethylolpropane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009080	DSSTox_Substance_Id	DTXSID501009080	2,4,4-Trimethylhexanedioyl dichloride	C9H14Cl2O2	225.11	6.818e-12	7.43682	4.48858	254.582	1.10702e-05	0.202497	6.3432	74.9006	2.64356	19.3958	0.0174888	0.0287706
DTXSID50100928	DSSTox_Substance_Id	DTXSID50100928	Soybean oil, polymer with glycerol, phthalic anhydride, styrene and tung oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009385	DSSTox_Substance_Id	DTXSID501009385	alpha-Pentylcinnamyl formate	C15H20O2	232.323	6.57446e-11	121.556	4.47596	288.993	7.26826e-07	3.51874	7.38162	226.274	3.82513	18.7015	0.00184548	0.00131953
DTXSID50100943	DSSTox_Substance_Id	DTXSID50100943	Imidazolium compounds, 2-C7-17-alkyl-1-(2-carboxyethyl)-4,5-dihydro-3-(hydroxyethyl), inner salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009454	DSSTox_Substance_Id	DTXSID501009454	1,3-Benzenedicarboxylic acid, 5-sulfo-, sodium salt (1:1), polymer with 1,3-benzenedicarboxylic acid, 1,4-benzenedicarboxylic acid, .alpha.-hydro-.omega.-hydroxypoly(oxy-1,2-ethanediyl), 2,2'-oxybis[ethanol] and 1,2,3-propanetriol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009466	DSSTox_Substance_Id	DTXSID501009466	1,4-Benzenedicarboxylic acid, polymer with (2E)-2-butenedioic acid, hexanedioic acid and .alpha.,.alpha.'-[(1-methylethylidene)di-4,1-phenylene]bis[.omega.-hydroxypoly[oxy(methyl-1,2-ethanediyl)]]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009478	DSSTox_Substance_Id	DTXSID501009478	Ethanaminium, N,N,N-trimethyl-2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]-, methyl sulfate (1:1), polymer with 2-(dimethylamino)ethyl 2-methyl-2-propenoate acetate (1:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009492	DSSTox_Substance_Id	DTXSID501009492	Ethanaminium, N,N,N-trimethyl-2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]-, chloride (1:1), polymer with ethyl 2-propenoate and methyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009509	DSSTox_Substance_Id	DTXSID501009509	2-Butenedioic acid (2Z)-, 1-(1-methylethyl) ester, reaction products with maleic anhydride and polyethylene, ethoxylated propoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009511	DSSTox_Substance_Id	DTXSID501009511	2-Propenoic acid, 2-methyl-, butyl ester, polymer with 2-(dimethylamino)ethyl 2-methyl-2-propenoate and methyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009523	DSSTox_Substance_Id	DTXSID501009523	1,3-Benzenedicarboxylic acid, polymer with 1,4-benzenedicarboxylic acid, 1,2-ethanediol, hexanedioic acid and nonanedioic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009535	DSSTox_Substance_Id	DTXSID501009535	2-Propenoic acid, 2-methyl-, isodecyl ester, polymer with ethenylmethylbenzene and 2-methylpropyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009547	DSSTox_Substance_Id	DTXSID501009547	Ethanol, 2,2',2''-nitrilotris-, compd. with .alpha.-tridecyl-.omega.-hydroxypoly(oxy-1,2-ethanediyl) phosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009559	DSSTox_Substance_Id	DTXSID501009559	Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, mono-C11-14-isoalkyl ethers, C13-rich, phosphates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009561	DSSTox_Substance_Id	DTXSID501009561	2-Propenoic acid, 2-methyl-, butyl ester, polymer with ethyl 2-propenoate and methyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009573	DSSTox_Substance_Id	DTXSID501009573	Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, ester with boric acid (H3BO3), methyl ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009585	DSSTox_Substance_Id	DTXSID501009585	2-Propenoic acid, 2-methyl-, methyl ester, polymer with butyl 2-propenoate and ethyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009597	DSSTox_Substance_Id	DTXSID501009597	Phenol, 2-methoxy-, reaction products with 5-ethylidenebicyclo[2.2.1]hept-2-ene, hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009604	DSSTox_Substance_Id	DTXSID501009604	Hexanedioic acid, polymer with 1,4-butanediol and 2-ethyl-2-(hydroxymethyl)-1,3-propanediol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009616	DSSTox_Substance_Id	DTXSID501009616	Poly[oxy(methyl-1,2-ethanediyl)], .alpha.-(1-oxooctadecyl)-.omega.-[(1-oxooctadecyl)oxy]-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009628	DSSTox_Substance_Id	DTXSID501009628	Oxirane, 2-methyl-, polymer with oxirane, mono[2-[(1-oxooctyl)amino]methylethyl] ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009630	DSSTox_Substance_Id	DTXSID501009630	Poly(oxy-1,2-ethanediyl), .alpha.-sulfo-.omega.-(nonylphenoxy)-, branched, sodium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009642	DSSTox_Substance_Id	DTXSID501009642	2-Oxepanone, polymer with 1,4-butanediol and 1,1'-methylenebis[isocyanatobenzene]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009654	DSSTox_Substance_Id	DTXSID501009654	1,3-Isobenzofurandione, polymer with 2,5-furandione and 2,2'-oxybis[ethanol]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009666	DSSTox_Substance_Id	DTXSID501009666	2-Propenoic acid, 2-methyl-, methyl ester, polymer with ethyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009678	DSSTox_Substance_Id	DTXSID501009678	Hexanedioic acid, polymer with 1,2-ethanediol and 2,2'-oxybis[ethanol]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID50100968	DSSTox_Substance_Id	DTXSID50100968	Diphosphoric acid, strontium salt (1:2), europium-doped	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009680	DSSTox_Substance_Id	DTXSID501009680	1,3-Benzenedicarboxylic acid, 1,3-di-2-propen-1-yl ester, homopolymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009692	DSSTox_Substance_Id	DTXSID501009692	Hexanedioic acid, polymer with N1-(2-aminoethyl)-1,2-ethanediamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009709	DSSTox_Substance_Id	DTXSID501009709	Calcium, acetate hydrogenated tallow fatty acids complexes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009711	DSSTox_Substance_Id	DTXSID501009711	1,3-Butadiene, 2-methyl-, polymer with 2-methyl-1-propene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID501009723	DSSTox_Substance_Id	DTXSID501009723	Dodecanedioic acid, polymer with 1,6-hexanediamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
