INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	MOLECULAR_FORMULA	AVERAGE_MASS	ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED	BIOCONCENTRATION_FACTOR_OPERA_PRED	BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED	BOILING_POINT_DEGC_OPERA_PRED	HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED	OPERA_KM_DAYS_OPERA_PRED	OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED	SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED	OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED	MELTING_POINT_DEGC_OPERA_PRED	VAPOR_PRESSURE_MMHG_OPERA_PRED	WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID301011512	DSSTox_Substance_Id	DTXSID301011512	Bicyclo[2.2.1]hept-2-ene, 5-ethylidene-, polymer with 1-butene and ethene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011524	DSSTox_Substance_Id	DTXSID301011524	2-Propenoic acid, polymer with ethenylbenzene and (1-methylethenyl)benzene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011536	DSSTox_Substance_Id	DTXSID301011536	2-Propenoic acid, 2-methyl-, polymer with 1,3-butadiene and ethenylbenzene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011548	DSSTox_Substance_Id	DTXSID301011548	2-Propenoic acid, monoester with 1,2-propanediol, polymer with chloroethene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011550	DSSTox_Substance_Id	DTXSID301011550	2-Propenoic acid, polymer with butyl 2-propenoate and isooctyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011562	DSSTox_Substance_Id	DTXSID301011562	Poly(oxy-1,2-ethanediyl), .alpha.-phosphono-.omega.-(tridecyloxy)-, branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011574	DSSTox_Substance_Id	DTXSID301011574	Poly(oxy-1,2-ethanediyl), .alpha.-[bis(phenylmethyl)phenyl]-.omega.-hydroxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011586	DSSTox_Substance_Id	DTXSID301011586	Benzenediazonium, 4-(phenylamino)-, sulfate (2:1), polymer with formaldehyde	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011598	DSSTox_Substance_Id	DTXSID301011598	Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-phosphinicobis[.omega.-(octyloxy)-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011605	DSSTox_Substance_Id	DTXSID301011605	Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-phosphinicobis[.omega.-(hexyloxy)-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011617	DSSTox_Substance_Id	DTXSID301011617	2-Butenedioic acid (2E)-, di-C18-22-alkyl esters, polymers with vinyl acetate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011629	DSSTox_Substance_Id	DTXSID301011629	Hexanedioic acid, polymer with 2,2-dimethyl-1,3-propanediol and 1,6-hexanediol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011631	DSSTox_Substance_Id	DTXSID301011631	2-Propenoic acid, butyl ester, polymer with 2-propenamide and 2-propenenitrile	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011643	DSSTox_Substance_Id	DTXSID301011643	1,3-Benzenedicarboxylic acid, polymer with 1,4-butanediol and hexanedioic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011655	DSSTox_Substance_Id	DTXSID301011655	Poly(oxy-1,2-ethanediyl), .alpha.-phosphono-.omega.-(pentadecyloxy)-, branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011667	DSSTox_Substance_Id	DTXSID301011667	Siloxanes and Silicones, di-Me, [[(3-aminopropyl)dimethoxysilyl]oxy]-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011679	DSSTox_Substance_Id	DTXSID301011679	Formaldehyde, polymer with N1,N2-bis(2-aminoethyl)-1,2-ethanediamine and phenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011681	DSSTox_Substance_Id	DTXSID301011681	2-Propenoic acid, 2-methyl-, 2-(dimethylamino)ethyl ester, homopolymer, acetate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011693	DSSTox_Substance_Id	DTXSID301011693	Poly(oxy-1,2-ethanediyl), .alpha.-[(9Z)-1-oxo-9-octadecen-1-yl]-.omega.-butoxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30101170	DSSTox_Substance_Id	DTXSID30101170	Sunflower oil, polymer with benzoic acid, glycerol, pentaerythritol and phthalic anhydride	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011700	DSSTox_Substance_Id	DTXSID301011700	9-Octadecenoic acid (9Z)-, compd. with N1-(2-aminoethyl)-1,2-ethanediamine (1:?)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011712	DSSTox_Substance_Id	DTXSID301011712	Oxirane, 2-methyl-, polymer with oxirane, hexanedioate (2:1), ditetradecyl ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011724	DSSTox_Substance_Id	DTXSID301011724	Octadecanoic acid, reaction products with acetic acid and tetraethylenepentamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011736	DSSTox_Substance_Id	DTXSID301011736	2,5-Furandione, polymer with 1,2-ethanediol, oxybis[propanol] and 1,2-propanediol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011748	DSSTox_Substance_Id	DTXSID301011748	Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-(dimethylsilylene)bis[.omega.-methoxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011750	DSSTox_Substance_Id	DTXSID301011750	Poly(oxy-1,2-ethanediyl), .alpha.-acetyl-.omega.-(dinonylsulfophenoxy)-, branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011762	DSSTox_Substance_Id	DTXSID301011762	Oxirane, 2-methyl-, polymer with oxirane, mono-(9Z)-9-octadecenoate, methyl ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011774	DSSTox_Substance_Id	DTXSID301011774	2-Propenoic acid, 2-methyl-, methyl ester, polymer with ethene and ethenyl acetate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011786	DSSTox_Substance_Id	DTXSID301011786	Guanidine, N-cyano-, polymer with 1,2-ethanediamine sulfate (1:1) and formaldehyde	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011798	DSSTox_Substance_Id	DTXSID301011798	1H-Imidazole, reaction products with 2-[[3-(trimethoxysilyl)propoxy]methyl]oxirane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011805	DSSTox_Substance_Id	DTXSID301011805	Siloxanes and Silicones, di-Me, Me 3-[(2,2,6,6-tetramethyl-4-piperidinyl)oxy]propyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011817	DSSTox_Substance_Id	DTXSID301011817	2-Propenoic acid, 2-methyl-, methyl ester, polymer with ethenol and ethenyl acetate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011829	DSSTox_Substance_Id	DTXSID301011829	Siloxanes and Silicones, 3-aminopropyl Me, di-Me, Me 3-[(1-oxooctadecyl)amino]propyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011831	DSSTox_Substance_Id	DTXSID301011831	Poly(oxy-1,2-ethanediyl), .alpha.-(1-oxooctyl)-.omega.-hydroxy-, C12-13-alkyl ethers	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011843	DSSTox_Substance_Id	DTXSID301011843	Hexanedioic acid, polymer with 2,2-bis(hydroxymethyl)-1,3-propanediol, octadecanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011855	DSSTox_Substance_Id	DTXSID301011855	Poly[oxy(methyl-1,2-ethanediyl)], .alpha.-methyl-.omega.-(4-nonylphenoxy)-, branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011867	DSSTox_Substance_Id	DTXSID301011867	Poly(oxy-1,2-ethanediyl), .alpha.-phosphono-.omega.-(hexyloxy)-, potassium salt (1:?)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011879	DSSTox_Substance_Id	DTXSID301011879	Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-(thiodi-2,1-ethanediyl)bis[.omega.-butoxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011881	DSSTox_Substance_Id	DTXSID301011881	Oxirane, 2-methyl-, polymer with oxirane, mono[2,4,6-tris(1-phenylethyl)phenyl] ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011893	DSSTox_Substance_Id	DTXSID301011893	2-Propenoic acid, polymer with butyl 2-propenoate, ethenylbenzene and 2-propenenitrile	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011900	DSSTox_Substance_Id	DTXSID301011900	Phenol, polymer with formaldehyde, 3-[(2-aminocyclohexyl)amino]-2-hydroxypropyl ethers	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011912	DSSTox_Substance_Id	DTXSID301011912	2-Propanamine, compd. with boron trifluoride, reaction products with Bu glycidyl ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011924	DSSTox_Substance_Id	DTXSID301011924	Phenol, 2,4,6-tris[(dimethylamino)methyl]-, reaction products with triethylenetetramine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011936	DSSTox_Substance_Id	DTXSID301011936	Boron, (benzenemethanamine)trifluoro-, (T-4)-, reaction products with Bu glycidyl ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011948	DSSTox_Substance_Id	DTXSID301011948	Poly(oxy-1,2-ethanediyl), .alpha.-(4-nonylphenyl)-.omega.-hydroxy-, branched, phosphates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011950	DSSTox_Substance_Id	DTXSID301011950	2-Propenoic acid, 2-methyl-, polymer with butyl 2-methyl-2-propenoate and ethenylbenzene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011962	DSSTox_Substance_Id	DTXSID301011962	Poly(oxy-1,2-ethanediyl), .alpha.-sulfo-.omega.-(2-propen-1-yloxy)-, ammonium salt (1:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011974	DSSTox_Substance_Id	DTXSID301011974	Hexanedioic acid, polymer with butanediol and 1,1'-methylenebis[4-isocyanatocyclohexane]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011986	DSSTox_Substance_Id	DTXSID301011986	2-Propenoic acid, butyl ester, polymer with ethenyl acetate and 2-ethylhexyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301011998	DSSTox_Substance_Id	DTXSID301011998	Siloxanes and Silicones, Me 3,3,3-trifluoropropyl, [(ethenyldimethylsilyl)oxy]-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012003	DSSTox_Substance_Id	DTXSID301012003	Hexanedioic acid, polymer with 1,3-diisocyanatomethylbenzene, 2-methyloxirane and oxirane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012015	DSSTox_Substance_Id	DTXSID301012015	2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate and 2-ethylhexyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012027	DSSTox_Substance_Id	DTXSID301012027	Poly(oxy-1,2-ethanediyl), .alpha.-(2-sulfoethyl)-.omega.-(tridecyloxy)-, sodium salt (1:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012039	DSSTox_Substance_Id	DTXSID301012039	Poly(oxy-1,2-ethanediyl), .alpha.-sulfo-.omega.-hydroxy-, C9-11-alkyl ethers, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012041	DSSTox_Substance_Id	DTXSID301012041	Siloxanes and Silicones, di-Me, [[[3-(cyclohexylamino)propyl]dimethoxysilyl]oxy]-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012053	DSSTox_Substance_Id	DTXSID301012053	2-Propenoic acid, 2-methyl-, polymer with N-(butoxymethyl)-2-propenamide and ethenylbenzene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012065	DSSTox_Substance_Id	DTXSID301012065	2-Propenoic acid, 2-methyl-, butyl ester, polymer with 2-methylpropyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012077	DSSTox_Substance_Id	DTXSID301012077	1,4-Cyclohexanedicarboxylic acid, 1,4-dimethyl ester, polymer with 1,4-cyclohexanedimethanol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012089	DSSTox_Substance_Id	DTXSID301012089	Poly(oxy-1,2-ethanediyl), .alpha.-[4-(1,1-dimethylpropyl)phenyl]-.omega.-hydroxy-, phosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012091	DSSTox_Substance_Id	DTXSID301012091	Poly(oxy-1,2-ethanediyl), .alpha.-[4-(2,2-dimethylpropyl)phenyl]-.omega.-hydroxy-, phosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012108	DSSTox_Substance_Id	DTXSID301012108	.alpha.-D-Glucopyranoside, .beta.-D-fructofuranosyl, polymer with 2-methyloxirane and oxirane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012110	DSSTox_Substance_Id	DTXSID301012110	2-Propen-1-aminium, N,N-dimethyl-N-2-propen-1-yl-, chloride (1:1), polymer with 2-propenamide	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012122	DSSTox_Substance_Id	DTXSID301012122	2-Propenoic acid, 2-methyl-, polymer with ethyl 2-methyl-2-propenoate and methyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012134	DSSTox_Substance_Id	DTXSID301012134	Hexanedioic acid, polymer with 1,3-isobenzofurandione and 1,2-propanediol, 2-ethylhexyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012146	DSSTox_Substance_Id	DTXSID301012146	1,3-Isobenzofurandione, 3a,4,7,7a-tetrahydro-, polymer with 2,5-furandione and 1,2-propanediol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012158	DSSTox_Substance_Id	DTXSID301012158	Hexanedioic acid, polymer with 2,2-bis(hydroxymethyl)-1,3-propanediol and 2,2'-oxybis[ethanol]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012160	DSSTox_Substance_Id	DTXSID301012160	Phosphoric acid, polymer with 2-(chloromethyl)oxirane and 4,4'-(1-methylethylidene)bis[phenol]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012172	DSSTox_Substance_Id	DTXSID301012172	Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, mono-C12-14-alkyl ethers, phosphates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012184	DSSTox_Substance_Id	DTXSID301012184	2-Propenoic acid, butyl ester, polymer with ethenyl acetate and N-(hydroxymethyl)-2-propenamide	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012196	DSSTox_Substance_Id	DTXSID301012196	2-Naphthalenesulfonic acid, 6-hydroxy-, polymer with formaldehyde and methylphenol, sodium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012203	DSSTox_Substance_Id	DTXSID301012203	Poly(oxy-1,2-ethanediyl), .alpha.-sulfo-.omega.-hydroxy-, C12-18-alkenyl ethers, ammonium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012215	DSSTox_Substance_Id	DTXSID301012215	Poly(oxy-1,2-ethanediyl), .alpha.-[(9Z)-2-[(1-oxo-9-octadecen-1-yl)amino]ethyl]-.omega.-hydroxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012227	DSSTox_Substance_Id	DTXSID301012227	Formaldehyde, polymer with 4,4'-(1-methylethylidene)bis[phenol] and 4-(1,1-dimethylpropyl)phenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012239	DSSTox_Substance_Id	DTXSID301012239	2-Propenoic acid, polymer with ethenylbenzene and N-(hydroxymethyl)-2-propenamide, ammonium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012241	DSSTox_Substance_Id	DTXSID301012241	Siloxanes and Silicones, di-Me, 3-(2-hydroxyethoxy)-1-[(2-hydroxyethoxy)methyl]-1-propen-1-yl Me	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012253	DSSTox_Substance_Id	DTXSID301012253	Oxirane, 2,2'-[(1-methylethylidene)bis[(2,6-dibromo-4,1-phenylene)oxymethylene]]bis-, homopolymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012265	DSSTox_Substance_Id	DTXSID301012265	Formaldehyde, polymer with nonylphenol, reaction products with diethanolamine and propylene oxide	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012277	DSSTox_Substance_Id	DTXSID301012277	Fatty acids, C18-unsatd., dimers, polymers with 2,2'-dithiobis[ethanol] and 1-piperazineethanamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012289	DSSTox_Substance_Id	DTXSID301012289	Poly(oxy-1,2-ethanediyl), .alpha.-(9Z)-9-octadecen-1-yl-.omega.-hydroxy-, phosphate, ammonium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012291	DSSTox_Substance_Id	DTXSID301012291	2-Propenoic acid, 2-methyl-, methyl ester, polymer with isooctyl 2-propenoate and 2-propenoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012308	DSSTox_Substance_Id	DTXSID301012308	2-Propenoic acid, telomer with 2-hydroxypropyl 2-propenoate and sodium sulfite (1:1), ammonium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30101231	DSSTox_Substance_Id	DTXSID30101231	Oxirane, 2-methyl-, polymer with oxirane, mono-C10-12-alkyl ethers, phosphates, potassium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012310	DSSTox_Substance_Id	DTXSID301012310	2-Propenoic acid, 2-methyl-, 2-(diethylamino)ethyl ester, polymer with methyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012322	DSSTox_Substance_Id	DTXSID301012322	6H-Dibenz[c,e][1,2]oxaphosphorin, 6-oxide, polymer with ethenylbenzene and (1-methylethenyl)benzene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012334	DSSTox_Substance_Id	DTXSID301012334	Oxirane, 2-methyl-, polymer with oxirane, ether with polypropylene glycol ether with glycerol (3:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012346	DSSTox_Substance_Id	DTXSID301012346	Oxirane, 2-methyl-, polymer with oxirane, monoether with 1,2-propanediol mono(2-methyl-2-propenoate)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012358	DSSTox_Substance_Id	DTXSID301012358	Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, ether with D-glucitol (6:1), octadecanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012360	DSSTox_Substance_Id	DTXSID301012360	Ethanol, 2-amino-, compd. with .alpha.-phosphono-.omega.-(tridecyloxy)poly(oxy-1,2-ethanediyl) (1:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012372	DSSTox_Substance_Id	DTXSID301012372	Alkenes, C24-54-branched and linear .alpha.-, polymers with maleic anhydride and mono-iso-Pr maleate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012384	DSSTox_Substance_Id	DTXSID301012384	2-Butenedioic acid (2E)-, polymer with 1,2-propanediol and 3a,4,7,7a-tetrahydro-4,7-methano-1H-indene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012396	DSSTox_Substance_Id	DTXSID301012396	2-Propenoic acid, 2-methyl-, octadecyl ester, polymer with butyl 2-propenoate and methyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012403	DSSTox_Substance_Id	DTXSID301012403	Poly(oxy-1,2-ethanediyl), .alpha.-(carboxymethyl)-.omega.-hydroxy-, C12-15-alkyl ethers, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012415	DSSTox_Substance_Id	DTXSID301012415	2-Propenoic acid, 2-methyl-, methyl ester, polymer with 2-ethylhexyl 2-propenoate and 2-propenoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012427	DSSTox_Substance_Id	DTXSID301012427	Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane and 1-piperazineethanamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012439	DSSTox_Substance_Id	DTXSID301012439	[1,1'-Biphenyl]-4,4'-diol, polymer with 1,1'-sulfonylbis[4-chlorobenzene] and 4,4'-sulfonylbis[phenol]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012441	DSSTox_Substance_Id	DTXSID301012441	2-Oxepanone, homopolymer, ester with 2,2'-oxybis[ethanol] (2:1), bis(hydrogen 1,2-benzenedicarboxylate)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012453	DSSTox_Substance_Id	DTXSID301012453	2-Propenoic acid, 2-methyl-, butyl ester, polymer with ethyl 2-methyl-2-propenoate and 2-propenoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012465	DSSTox_Substance_Id	DTXSID301012465	2-Propenoic acid, 2-methyl-, polymer with ethyl 2-propenoate, compd. with 2,2',2''-nitrilotris[ethanol]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012477	DSSTox_Substance_Id	DTXSID301012477	Siloxanes and Silicones, di-Me, 3-hydroxypropyl Me, ethers with polyethylene glycol dihydrogen phosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012489	DSSTox_Substance_Id	DTXSID301012489	Phenol, polymer with 1-methyl-4-(1-methylethenyl)cyclohexene and 2,6,6-trimethylbicyclo[3.1.1]hept-2-ene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012491	DSSTox_Substance_Id	DTXSID301012491	Decanedioic acid, polymer with .alpha.-hydro-.omega.-hydroxypoly(oxy-1,2-ethanediyl), 2-ethylhexyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012508	DSSTox_Substance_Id	DTXSID301012508	2,7-Naphthalenedisulfonic acid, 4,5-dihydroxy-3-[2-(2-methoxy-4-nitrophenyl)diazenyl]-, sodium salt (1:?)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30101251	DSSTox_Substance_Id	DTXSID30101251	2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, ethenylbenzene and methyl 2-methyl-2-propenoate, zinc complex	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012510	DSSTox_Substance_Id	DTXSID301012510	1,2,3-Propanetriol, homopolymer, ether with .alpha.-hydro-.omega.-hydroxypoly[oxy(methyl-1,2-ethanediyl)]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012522	DSSTox_Substance_Id	DTXSID301012522	Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-[(9-octadecen-1-ylimino)di-2,1-ethanediyl]bis[.omega.-hydroxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012534	DSSTox_Substance_Id	DTXSID301012534	Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, monococo alkyl ethers, phosphates, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012546	DSSTox_Substance_Id	DTXSID301012546	1,3-Benzenedicarboxylic acid, polymer with 2,5-furandione, 1,3-isobenzofurandione and 2,2'-oxybis[ethanol]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012558	DSSTox_Substance_Id	DTXSID301012558	1-Piperazineethanamine, polymer with 2,2'-[(1-methylethylidene)bis(4,1-phenyleneoxymethylene)]bis[oxirane]	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012560	DSSTox_Substance_Id	DTXSID301012560	1,3-Isobenzofurandione, polymer with 2,2'-[1,2-ethanediylbis(oxy)]bis[ethanol], 3,5,5-trimethylhexyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012572	DSSTox_Substance_Id	DTXSID301012572	Formaldehyde, polymer with 2-(chloromethyl)oxirane, 4,4'-(1-methylethylidene)bis[phenol] and 2-methylphenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012584	DSSTox_Substance_Id	DTXSID301012584	1-Naphthalenamine, N-[(1,1,3,3-tetramethylbutyl)phenyl]-, polymer with 4-octyl-N-(4-octylphenyl)benzenamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012596	DSSTox_Substance_Id	DTXSID301012596	2-Propenoic acid, 2-methyl-, methyl ester, polymer with 1,3-butadiene, ethenylbenzene and ethyl 2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012603	DSSTox_Substance_Id	DTXSID301012603	Ethanol, 2,2',2''-nitrilotris-, compd. with .alpha.-phenyl-.omega.-hydroxypoly(oxy-1,2-ethanediyl) phosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012615	DSSTox_Substance_Id	DTXSID301012615	Ethane, 1,2-dichloro-, polymer with 1,1'-[methylenebis(oxy)]bis[2-chloroethane] and sodium sulfide (Na2(Sx))	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012627	DSSTox_Substance_Id	DTXSID301012627	Silane, 1,1'-(1,2-ethanediyl)bis[1,1-dichloro-1-methyl-, hydrolysis products with chloroethenyldimethylsilane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012639	DSSTox_Substance_Id	DTXSID301012639	Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane and 1,3-diisocyanatomethylbenzene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012641	DSSTox_Substance_Id	DTXSID301012641	1,4-Benzenedicarboxylic acid, 1,4-dimethyl ester, polymer with 1,2-ethanediamine, 2-methyloxirane and oxirane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012653	DSSTox_Substance_Id	DTXSID301012653	Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, ether with oxybis[propanediol] (4:1), octadecanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID301012665	DSSTox_Substance_Id	DTXSID301012665	1,3-Benzenedicarboxylic acid, polymer with 1,4-benzenedicarboxylic acid, 1,2-ethanediol and 1,2,3-propanetriol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
