INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	MOLECULAR_FORMULA	AVERAGE_MASS	ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED	BIOCONCENTRATION_FACTOR_OPERA_PRED	BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED	BOILING_POINT_DEGC_OPERA_PRED	HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED	OPERA_KM_DAYS_OPERA_PRED	OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED	SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED	OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED	MELTING_POINT_DEGC_OPERA_PRED	VAPOR_PRESSURE_MMHG_OPERA_PRED	WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID70108845	DSSTox_Substance_Id	DTXSID70108845	Diphosphoric acid, polymers with ethoxylated reduced Me esters of reduced polymd. oxidized tetrafluoroethylene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108860	DSSTox_Substance_Id	DTXSID70108860	Silsesquioxanes, 3-aminopropyl, ethoxy- and hydroxy-terminated, laurates (salts)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108865	DSSTox_Substance_Id	DTXSID70108865	Propanoic acid, 3-hydroxy-2-(hydroxymethyl)-2-methyl-, polymer with 1,6-diisocyanatohexane and 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, caprolactam-block	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108880	DSSTox_Substance_Id	DTXSID70108880	Fatty acids, C8-18 and C18-unsatd., polymers with adipic acid and pentaerythritol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108885	DSSTox_Substance_Id	DTXSID70108885	2-Oxepanone, polymer with 1,6-diisocyanatohexane and 1,6-hexanediol, polyethylene glycol mono-Me ether-blocked	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108901	DSSTox_Substance_Id	DTXSID70108901	Oxirane, 2-ethyl-, polymer with oxirane, mono(3,5,5-trimethylhexyl) ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108906	DSSTox_Substance_Id	DTXSID70108906	Iodonium, (3-methylphenyl)phenyl-, ar'-C12-13-branched alkyl derivs., (OC-6-11)-hexafluoroantimonates(1-)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108921	DSSTox_Substance_Id	DTXSID70108921	Fatty acids, C16-18 and C18-unsatd., mixed esters with docosanoic acid, eicosanoic acid and sucrose	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108946	DSSTox_Substance_Id	DTXSID70108946	Phosphoric acid, mixed esters with polyethylene glycol monocastor-oil alkyl ether and polyethylene glycol mono-Ph ether, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108961	DSSTox_Substance_Id	DTXSID70108961	1,2-Benzenedicarboxylic acid, di-C6-12-branched and linear alkyl esters	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108966	DSSTox_Substance_Id	DTXSID70108966	Amides, from branched and linear C16-18 and C18-unsatd. fatty acids and triethylenetetramine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108981	DSSTox_Substance_Id	DTXSID70108981	3-Cyclohexene-1-methanol, 3(or 4)-methyl-1-(2,2,3-trimethyl-3-cyclopenten-1-yl)-, acid-isomerized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70108986	DSSTox_Substance_Id	DTXSID70108986	Hexanedioic acid, polymer with 1,4-butanediol, 1,6-diisocyanatohexane, 2,2-dimethyl-1,3-propanediol, 1,2-ethanediol and 1,6-hexanediol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109014	DSSTox_Substance_Id	DTXSID70109014	Oxirane, 2-methyl-, polymer with oxirane, monoethyl ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109019	DSSTox_Substance_Id	DTXSID70109019	Alkenes, C7-9, hydroformylation products, distn. residues, heavy cracked fraction	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109039	DSSTox_Substance_Id	DTXSID70109039	Silicon sodium strontium titanium hydroxide oxide	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109054	DSSTox_Substance_Id	DTXSID70109054	Thiophene, tetrahydro-, 1,1-dioxide, 3-(C9-11-isoalkyloxy) derivs., C10-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109079	DSSTox_Substance_Id	DTXSID70109079	Cyclosilazanes, Me hydrogen, Me vinyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109195	DSSTox_Substance_Id	DTXSID70109195	Heptadecanol, hydrogen sulfate, branched, sodium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109392	DSSTox_Substance_Id	DTXSID70109392	Siloxanes and Silicones, di-Me, lauryl Me	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109413	DSSTox_Substance_Id	DTXSID70109413	1,4-Butanediol, polymer with 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, propylene glycol monoacrylate-blocked	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109418	DSSTox_Substance_Id	DTXSID70109418	Siloxanes and Silicones, C>10-alkyl Me, di-Me, Me Pr	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109438	DSSTox_Substance_Id	DTXSID70109438	Hexanedioic acid, polymer with 2,2-dimethyl-1,3-propanediol, 2-ethyl-2-(hydroxymethyl)-1,3-propanediol and hexahydro-1,3-isobenzofurandione, 3,5,5-trimethylhexanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109473	DSSTox_Substance_Id	DTXSID70109473	Tall-oil pitch, sapond., neutralized, sterol-low, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109478	DSSTox_Substance_Id	DTXSID70109478	2-Propenoic acid, 2-methyl-, polymer with butyl 2-methyl-2-propenoate, 1,1-dimethylethyl 2-methyl-2-propenoate and 2-hydroxyethyl 2-methyl-2-propenoate, tert-Bu peroxide-initiated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109493	DSSTox_Substance_Id	DTXSID70109493	Aluminum calcium magnesium potassium silicon sodium strontium oxide phosphate, dysprosium- and europium-doped	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109514	DSSTox_Substance_Id	DTXSID70109514	1-Dodecanol, manuf. of, distn. lights	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70109534	DSSTox_Substance_Id	DTXSID70109534	Soybean oil, reaction products with ethaneperoxoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70172884	DSSTox_Substance_Id	DTXSID70172884	Silver sulfate	Ag2O4S	311.79	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70197299	DSSTox_Substance_Id	DTXSID70197299	Tributyltin phthalate	C32H58O4Sn2	744.232	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7020130	DSSTox_Substance_Id	DTXSID7020130	Barium acetate	C4H6BaO4	255.415	7.40536e-13	4.34366	4.59912	117.958	1.00453e-07	0.102194	4.23032	1.00727	-1.63794	230.492	15.6073	13.4017
DTXSID7020180	DSSTox_Substance_Id	DTXSID7020180	Bismuth tris(dimethyldithiocarbamate)	C9H18BiN3S6	569.6	9.84218e-12	6.68783	23.6944	177.015	1.0326e-08	0.308695	3.36204	59.2181	-2.02858	193.678	0.189236	0.000313688
DTXSID7020215	DSSTox_Substance_Id	DTXSID7020215	Butylated hydroxyanisole	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7020340	DSSTox_Substance_Id	DTXSID7020340	Cobalt sulfate heptahydrate	CoH14O11S	281.09	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7020346	DSSTox_Substance_Id	DTXSID7020346	Copper-8-hydroxyquinoline (1:2)	C18H12CuN2O2	351.852	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7020508	DSSTox_Substance_Id	DTXSID7020508	Dimethylarsinic acid	C2H7AsO2	137.998	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7020554	DSSTox_Substance_Id	DTXSID7020554	Edifas A	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7020899	DSSTox_Substance_Id	DTXSID7020899	Molybdenum trioxide	MoO3	143.95	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7020926	DSSTox_Substance_Id	DTXSID7020926	Nickel(II) acetate	C4H6NiO4	176.781	7.40536e-13	4.34366	4.59912	117.958	1.00453e-07	0.102194	4.23032	1.00727	-1.7958	260.059	15.6073	13.4017
DTXSID7020974	DSSTox_Substance_Id	DTXSID7020974	Nitrogen dioxide	NO2	46.005	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7021075	DSSTox_Substance_Id	DTXSID7021075	Corn oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7021150	DSSTox_Substance_Id	DTXSID7021150	Phenylmercuric acetate	C8H8HgO2	336.74	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7021283	DSSTox_Substance_Id	DTXSID7021283	Strobane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7021368	DSSTox_Substance_Id	DTXSID7021368	Toxaphene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70217421	DSSTox_Substance_Id	DTXSID70217421	Aristolochic acids	C50H31N3O20	993.799	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7023801	DSSTox_Substance_Id	DTXSID7023801	Tetraethyl lead	C8H20Pb	323.4	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7023982	DSSTox_Substance_Id	DTXSID7023982	Chromium (VI) ion	Cr	51.9928	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7024295	DSSTox_Substance_Id	DTXSID7024295	Radon 222	[222Rn]	222.017570472	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7024534	DSSTox_Substance_Id	DTXSID7024534	Annatto	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7024615	DSSTox_Substance_Id	DTXSID7024615	Bis(cyclopentadiene)chromium(II)	C10H10Cr	182.186	1.23956e-10	8.02991	5.93231	41.1333	0.00459393	0.125945	2.81329	33.6799	-1.14066	-56.5744	430.749	0.0270603
DTXSID7024742	DSSTox_Substance_Id	DTXSID7024742	Castor oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7024906	DSSTox_Substance_Id	DTXSID7024906	D & C Yellow 11	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7025130	DSSTox_Substance_Id	DTXSID7025130	Dimethylnaphthalene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7025188	DSSTox_Substance_Id	DTXSID7025188	C.I. Direct Black 80	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7025219	DSSTox_Substance_Id	DTXSID7025219	Sodium dodecylbenzenesulfonate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7025425	DSSTox_Substance_Id	DTXSID7025425	Hydroxylamine hydrochloride	ClH4NO	69.49	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7025710	DSSTox_Substance_Id	DTXSID7025710	Nickel (II) oxide	NiO	74.692	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7026021	DSSTox_Substance_Id	DTXSID7026021	Sodium aluminosilicate	AlNaO6Si2	202.135	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7026025	DSSTox_Substance_Id	DTXSID7026025	Sodium chlorate	ClNaO3	106.44	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7026314	DSSTox_Substance_Id	DTXSID7026314	Zinc pyrithione	C10H8N2O2S2Zn	317.69	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7026318	DSSTox_Substance_Id	DTXSID7026318	Zirconocene dichloride	C10H10Cl2Zr	292.31	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7026819	DSSTox_Substance_Id	DTXSID7026819	Pentene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027097	DSSTox_Substance_Id	DTXSID7027097	Magnesium acetate	C4H6MgO4	142.393	7.40536e-13	4.34366	4.59912	117.958	1.00453e-07	0.102194	4.23032	1.00727	-1.26514	276.487	15.6073	13.4017
DTXSID7027203	DSSTox_Substance_Id	DTXSID7027203	Aluminum ethylate	C6H15AlO3	162.165	3.27788e-12	1.8131	4.59705	78.2185	5.01351e-06	0.105204	3.24479	1.59008	-0.711631	40.5097	58.8548	18.103
DTXSID7027209	DSSTox_Substance_Id	DTXSID7027209	Octadecanoic acid, zinc salt	C36H70O4Zn	632.33	1.65005e-11	517.32	18.9526	382.842	6.64788e-08	1.12038	10.6209	3946.22	0.366063	175.758	7.14871e-07	2.08416e-06
DTXSID7027386	DSSTox_Substance_Id	DTXSID7027386	Isodecyl acrylate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027388	DSSTox_Substance_Id	DTXSID7027388	Diisooctyl adipate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID70274014	DSSTox_Substance_Id	DTXSID70274014	Nickel hydroxide (Ni(OH)3)	H3NiO3	109.714	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027419	DSSTox_Substance_Id	DTXSID7027419	Octadecanoic acid, calcium salt	C36H70CaO4	607.03	1.65005e-11	517.32	18.9526	382.842	6.64788e-08	1.12038	10.6209	3946.22	0.810892	174.947	7.14871e-07	2.08416e-06
DTXSID7027671	DSSTox_Substance_Id	DTXSID7027671	Tall oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027673	DSSTox_Substance_Id	DTXSID7027673	Hydrocarbon waxes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027677	DSSTox_Substance_Id	DTXSID7027677	Fuel gases, low and medium B.T.U.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027679	DSSTox_Substance_Id	DTXSID7027679	Natural gasoline	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027700	DSSTox_Substance_Id	DTXSID7027700	White mineral oil, petroleum	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027702	DSSTox_Substance_Id	DTXSID7027702	Rosin	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027704	DSSTox_Substance_Id	DTXSID7027704	Resin acids and Rosin acids, esters with pentaerythritol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027706	DSSTox_Substance_Id	DTXSID7027706	Resin acids and Rosin acids, esters with glycerol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027837	DSSTox_Substance_Id	DTXSID7027837	Tripropylene glycol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027889	DSSTox_Substance_Id	DTXSID7027889	Sodium tridecylbenzenesulfonate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027916	DSSTox_Substance_Id	DTXSID7027916	Neodecanoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027962	DSSTox_Substance_Id	DTXSID7027962	Undecanol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7027968	DSSTox_Substance_Id	DTXSID7027968	Glyceryl monostearate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028061	DSSTox_Substance_Id	DTXSID7028061	Chloroalkanes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028063	DSSTox_Substance_Id	DTXSID7028063	Amines, dimethylsoya alkyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028065	DSSTox_Substance_Id	DTXSID7028065	Fatty acids, tall-oil, epoxidized, 2-ethylhexyl esters	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028067	DSSTox_Substance_Id	DTXSID7028067	Monoglycerides, hydrogenated tallow	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028069	DSSTox_Substance_Id	DTXSID7028069	Fatty acids, coco, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028140	DSSTox_Substance_Id	DTXSID7028140	Heavy catalytically cracked naphtha	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028142	DSSTox_Substance_Id	DTXSID7028142	Residues, petroleum, vacuum	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028144	DSSTox_Substance_Id	DTXSID7028144	Gas oils, petroleum, light vacuum	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028146	DSSTox_Substance_Id	DTXSID7028146	Intermediate catalytically cracked distillate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028148	DSSTox_Substance_Id	DTXSID7028148	Clarified oils, petroleum, catalytic cracked	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028190	DSSTox_Substance_Id	DTXSID7028190	Naphtha, petroleum, acid-treated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028192	DSSTox_Substance_Id	DTXSID7028192	Distillates, petroleum, acid-treated heavy naphthenic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028194	DSSTox_Substance_Id	DTXSID7028194	Naphtha, petroleum, chem. neutralized heavy	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028196	DSSTox_Substance_Id	DTXSID7028196	Sludges (petroleum), acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028221	DSSTox_Substance_Id	DTXSID7028221	Distillates, petroleum, solvent-dewaxed light paraffinic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028223	DSSTox_Substance_Id	DTXSID7028223	Lubricating oils, petroleum, hydrotreated spent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028225	DSSTox_Substance_Id	DTXSID7028225	Hydrocarbon waxes, petroleum, hydrotreated microcryst.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028227	DSSTox_Substance_Id	DTXSID7028227	Residual oils, petroleum, solvent-dewaxed	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028229	DSSTox_Substance_Id	DTXSID7028229	Distillates, petroleum, solvent-dewaxed heavy paraffinic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028271	DSSTox_Substance_Id	DTXSID7028271	Starch, acid-hydrolyzed	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028273	DSSTox_Substance_Id	DTXSID7028273	Coke, coal	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028275	DSSTox_Substance_Id	DTXSID7028275	Solvent naphtha, coal	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028279	DSSTox_Substance_Id	DTXSID7028279	Extracts, coal tar oil alk.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028304	DSSTox_Substance_Id	DTXSID7028304	Amines, di-C14-18-alkylmethyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028306	DSSTox_Substance_Id	DTXSID7028306	Fatty acids, C16-18	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028308	DSSTox_Substance_Id	DTXSID7028308	Fatty acids, C14-18 and C16-18-unsatd.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028358	DSSTox_Substance_Id	DTXSID7028358	Quaternary ammonium compounds, di-C14-18-alkyldimethyl, chlorides	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028431	DSSTox_Substance_Id	DTXSID7028431	Tail gas, petroleum, straight-run distillate hydrodesulfurizer, hydrogen sulfide-free	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028433	DSSTox_Substance_Id	DTXSID7028433	Tail gas, petroleum, vacuum gas oil hydrodesulfurizer, hydrogen sulfide-free	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028435	DSSTox_Substance_Id	DTXSID7028435	Shale oils	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028437	DSSTox_Substance_Id	DTXSID7028437	Quaternary ammonium compounds, ethyldimethylsoya alkyl, Et sulfates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028439	DSSTox_Substance_Id	DTXSID7028439	Fatty acids, tall-oil, 2-(2-hydroxyethoxy)ethyl esters	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028481	DSSTox_Substance_Id	DTXSID7028481	2-Imidazolidinone, 4,5-dihydroxy-1,3-bis(hydroxymethyl)-, methylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028483	DSSTox_Substance_Id	DTXSID7028483	1,6-Octadiene, 7-methyl-3-methylene-, acetylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028489	DSSTox_Substance_Id	DTXSID7028489	Fatty acids, C14-22	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028510	DSSTox_Substance_Id	DTXSID7028510	Isooctadecanoic acid, monoamide with 2-[(2-aminoethyl)amino]ethanol	C22H49N3O2	387.653	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028512	DSSTox_Substance_Id	DTXSID7028512	Phenol, isobutylenated methylstyrenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028514	DSSTox_Substance_Id	DTXSID7028514	Sulfuric acid, esters, wastes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028516	DSSTox_Substance_Id	DTXSID7028516	Alkanes, C3-4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028518	DSSTox_Substance_Id	DTXSID7028518	Distillates, petroleum, catalytic reformed depentanizer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028560	DSSTox_Substance_Id	DTXSID7028560	Extracts, petroleum, reformer recycle	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028562	DSSTox_Substance_Id	DTXSID7028562	Gases, petroleum, benzene unit hydrodesulfurizer off	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028564	DSSTox_Substance_Id	DTXSID7028564	Gases, petroleum, blend oil, hydrogen-nitrogen-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028566	DSSTox_Substance_Id	DTXSID7028566	Gases, petroleum, C2-3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028568	DSSTox_Substance_Id	DTXSID7028568	Gases, petroleum, catalytic-cracked naphtha debutanizer bottoms, C3-5-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028641	DSSTox_Substance_Id	DTXSID7028641	Residues, petroleum, steam-cracked light	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028643	DSSTox_Substance_Id	DTXSID7028643	Gasoline, vapor-recovery	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028645	DSSTox_Substance_Id	DTXSID7028645	Hydrocarbons, C1-4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028649	DSSTox_Substance_Id	DTXSID7028649	Hydrocarbons, C1-4, sweetened	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028691	DSSTox_Substance_Id	DTXSID7028691	Dodecene, hydroformylation products, high-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028693	DSSTox_Substance_Id	DTXSID7028693	Nonene, hydroformylation products, low-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028695	DSSTox_Substance_Id	DTXSID7028695	Alkenes, C12-24, chloro	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028697	DSSTox_Substance_Id	DTXSID7028697	Heptene, hydroformylation products	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028699	DSSTox_Substance_Id	DTXSID7028699	Dodecene, hydroformylation products	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028720	DSSTox_Substance_Id	DTXSID7028720	Tar acids, cresylic, residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028722	DSSTox_Substance_Id	DTXSID7028722	2,5-Furandione, dihydro-, polybutenyl derivs., reaction products with tetraethylenepentamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028726	DSSTox_Substance_Id	DTXSID7028726	Sulfuric acid, mono-C10-16-alkyl esters, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028770	DSSTox_Substance_Id	DTXSID7028770	Cyclohexane, oxidized, non-acidic by-products, distn. lights	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028774	DSSTox_Substance_Id	DTXSID7028774	Alkyl (C12-C14) glycidyl ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028776	DSSTox_Substance_Id	DTXSID7028776	Poly(dicyclopentadiene-co-p-cresol)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028778	DSSTox_Substance_Id	DTXSID7028778	Silane, dichlorodimethyl-, reaction products with silica	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028801	DSSTox_Substance_Id	DTXSID7028801	Fatty acids, C18-unsatd., dimers, hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028803	DSSTox_Substance_Id	DTXSID7028803	Fuel gases, refinery, unsweetened	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028805	DSSTox_Substance_Id	DTXSID7028805	Gases, petroleum, C2-4, sweetened	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028809	DSSTox_Substance_Id	DTXSID7028809	Sulfonic acids, petroleum, calcium salts, overbased	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028853	DSSTox_Substance_Id	DTXSID7028853	Gases, petroleum, distillate unifiner desulfurization stripper off	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028855	DSSTox_Substance_Id	DTXSID7028855	Gases, petroleum, fluidized catalytic cracker scrubbing secondary absorber off	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028857	DSSTox_Substance_Id	DTXSID7028857	Gases, petroleum, light straight run gasoline fractionation stabilizer off	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028859	DSSTox_Substance_Id	DTXSID7028859	Gases, petroleum, platformer stabilizer off, light ends fractionation	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028930	DSSTox_Substance_Id	DTXSID7028930	Fatty acids, C16-18 and C18-unsatd., branched and linear	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028934	DSSTox_Substance_Id	DTXSID7028934	Hydrocarbons, C4-8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028936	DSSTox_Substance_Id	DTXSID7028936	Hydrocarbons, terpene processing by-products	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028980	DSSTox_Substance_Id	DTXSID7028980	Fatty acids, animal, distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028982	DSSTox_Substance_Id	DTXSID7028982	Fatty acids, C14-18 and C16-18-unsatd., distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID7028988	DSSTox_Substance_Id	DTXSID7028988	Distillates, petroleum, intermediate vacuum	-	-	-	-	-	-	-	-	-	-	-	-	-	-
