"dsstox_substance_id","CAS","Substance_Name","Pred.SHEDS.Direct","Pred.SHEDS.Indirect","Pred.FINE","Pred.Food.Contact","Pred.REDS","Pred.RAIDAR","Pred.RAIDAR.ICE","Pred.USETox.Pest","Pred.USETox.Indust","Pred.USETox.Res","Pred.USETox.Diet","Pred.Production.Volume","Pred.Stockholm","delta.Diet.pred","delta.Res.pred","delta.Pest.pred","delta.Indust.pred","Pred.SHEDS.Direct.log.scale","Pred.SHEDS.Indirect.log.scale","Pred.FINE.log.scale","Pred.Food.Contact.log.scale","Pred.REDS.log.scale","Pred.RAIDAR.log.scale","Pred.RAIDAR.ICE.log.scale","Pred.USETox.Pest.log.scale","Pred.USETox.Indust.log.scale","Pred.USETox.Res.log.scale","Pred.USETox.Diet.log.scale","Pred.Production.Volume.log.scale","Pred.Stockholm.log.scale","seem3","seem3.l95","seem3.u95"
"DTXSID1032359","121552-61-2","Cyprodinil",NA,NA,NA,NA,0.43,2.72e-05,NA,0.029560594809064,0.000135281854267,0.022817892207497,0.0001759272012,31.0554762605728,0,0.645,0.3562,0.8968,0.0964,0,0,0,0,1.2243078380821,-0.474308458626585,0,0.315182225838975,-0.400458822443363,0.60878061318192,-0.0276700616669142,-0.30401944644223,0,1.9445215569624e-06,2.40921269352604e-08,0.001342698337734
"DTXSID1032482","96182-53-5","Tebupirimfos",NA,NA,NA,NA,NA,2.32e-05,NA,0.034486093563417,0.000763267250437,0.004829969999535,0.000135645041331,31.0554762605728,0,0.2642,0.3302,0.9584,0.0584,0,0,0,0,0,-0.518746992116915,0,0.472040595401417,0.562365406943716,-0.835232996875445,-0.270746031132116,-0.30401944644223,0,5.28064254890734e-07,6.27690567516929e-08,0.000466754735602234
"DTXSID1032488","117718-60-2","Thiazopyr",NA,NA,NA,NA,NA,1.54e-05,NA,0.02248976665412,0.0002734764648,0.0102517842303,7.87190318e-05,31.0554762605728,0,0.2484,0.4876,0.9276,0.0766,0,0,0,0,0,-0.633230185478312,0,0.0369320699415592,-0.00878730074167955,-0.135305158494226,-0.7794257541626,-0.30401944644223,0,4.60522475984708e-06,6.68431628466573e-08,0.00484037281615744
"DTXSID1032519","135158-54-2","Acibenzolar-S-methyl",NA,NA,NA,NA,NA,2.65e-06,NA,0.0593421103558276,2.96736797695e-05,0.0071015709491816,0.000152089102311,31.0554762605728,0,0.4428,0.4604,0.8622,0.1712,0,0,0,0,0,-1.12487467719844,0,1.02446902988668,-1.2446734970121,-0.476740977957703,-0.163781018089672,-0.30401944644223,0,1.18070404366418e-05,4.95946736021381e-08,0.0132884286381054
"DTXSID1032569","23103-98-2","Pirimicarb",NA,NA,NA,NA,NA,2.33e-05,NA,0.024906316221341,9.51708078926e-05,0.0073250763854748,0.000145236113758,31.0554762605728,0,0.176,0.3424,0.7536,0.1302,0,0,0,0,0,-0.517545381838307,0,0.140810596816145,-0.596160797138239,-0.44792257995365,-0.206880868548946,-0.30401944644223,0,3.48264994232275e-07,1.10033312998175e-08,0.000296591049052956
"DTXSID1032640","95737-68-1","Pyriproxyfen",0,1.4e-06,0.00105,NA,0.033,3.46e-05,0.00213,0.04028252576695,0.000823726892933,0.00895128927885,0.0001362606502189,31.0554762605728,0,0.1916,0.272,0.8316,0.0746,-4,-1.11317371302309,-1.17255826563222,0,0.0522242357334232,-0.407080828597145,-1.05184702478036,0.630168857061454,0.604785262644538,-0.261463396433046,-0.266513132175667,-0.30401944644223,0,2.61859732933034e-07,9.490281010206e-09,2.44599528125592e-05
"DTXSID1032642","122931-48-0","Rimsulfuron",NA,NA,NA,NA,NA,0.000424,NA,0.0008927220515476,0.000126168430263634,0.215111392098058,8.4711355814e-05,31.0554762605728,0,0.143,0.0468,0.9252,0.0444,0,0,0,0,0,0.292996724639448,0,-3.2470658982715,-0.43926824119256,2.69533629578517,-0.710844126554936,-0.30401944644223,0,1.86740736141185e-08,1.7716323381201e-09,8.47521306261853e-06
"DTXSID1032646","4151-50-2","Sulfluramid",0,1.48e-06,0.000224,NA,NA,8.43e-07,0.000572,0.16259080757832,0.474033909093541,0.0941765063881,0.0924482774722,31.0554762605728,0,0.1374,0.6838,0.0012,0.9998,-4,-1.08936511812957,-1.63866932611516,0,0,-1.44485507159402,-1.48057097966255,2.05033530414953,4.14123579382823,1.92717096101568,5.82825497558968,-0.30401944644223,0,1.20904447814012e-09,3.47656166055159e-18,4.40020724291488e-07
"DTXSID1032648","22248-79-9","Z-Tetrachlorvinphos",0,0,0,NA,NA,0.000116,0.000926,0.026121846323981,0.00017046280481,0.01085862814279,0.00010064562679,31.0554762605728,0,0,1,1,0,-4,-4,-5,0,0,-0.0691119506087166,-1.32348158488916,0.189309701549769,-0.271827954395073,-0.0818225771093953,-0.54972500603917,-0.30401944644223,0,1.83548816388038e-07,2.53103870938379e-09,2.13560816011372e-05
"DTXSID1032690","173584-44-6","Indoxacarb",0,1.45e-07,1.64e-06,NA,0.01,2.73e-05,2.22e-05,0.004793374011457,0.0002876691719123,0.0028444416242,0.000164283974433,31.0554762605728,0,0.2164,0.4258,0.85,0.0648,-4,-2.08466885917504,-3.12216055098125,0,-0.492857808387092,-0.473283231938085,-2.54005497470054,-1.53642152443541,0.0193674040430381,-1.32764272130568,-0.0916796447805075,-0.30401944644223,0,9.91677301579775e-08,6.19418220831736e-09,2.71630186811351e-05
"DTXSID1033664","58-18-4","17-Methyltestosterone",NA,NA,NA,NA,NA,5.51e-05,NA,0.037168506265708,6.31626993479e-05,0.024803492471112,9.800949575921e-05,31.0554762605728,0,0.0514,0.4234,0.5888,0.018,0,0,0,0,0,-0.277089233402535,0,0.548280139166324,-0.824289259121517,0.686379247597588,-0.574535950417738,-0.30401944644223,0,2.91365500331447e-07,8.03661759487455e-09,0.000161088137642746
"DTXSID1034181","82640-04-8","Raloxifene hydrochloride",NA,NA,NA,NA,NA,NA,NA,0.0193955242864,0.0002768350982,0.0023620920635,4.96428e-05,31.0554762605728,0,0.1522,0.3494,0.1574,0.1168,0,0,0,0,0,0,0,-0.113721863513442,-0.00199482568906891,-1.50045426109137,-1.21039994586029,-0.30401944644223,0,1.76835531071715e-07,3.80192410107504e-09,0.00044122974807663
"DTXSID1034187","10540-29-1","Tamoxifen",NA,NA,NA,NA,NA,3.26e-05,NA,0.0264281283399,0.0017978111804,0.01096363315,0.0001814122207,31.0554762605728,0,0.8068,0.307,0.1792,0.1692,0,0,0,0,0,-0.423715143482412,0,0.2011742079022,1.03909933896155,-0.072872515620557,0.00102994076263179,-0.30401944644223,0,2.97606113426342e-07,4.61428411066591e-09,0.000415672323834798
"DTXSID1034210","29091-21-2","Prodiamine",0,NA,1.93e-05,NA,NA,0.00671,NA,0.0293707102466,0.0003142980083274,0.001843604778,0.000161389062238,31.0554762605728,0,0.2558,0.4868,0.877,0.056,-4,0,-2.37832289917635,0,0,1.06452165398534,0,0.308623176891527,0.0686316222990115,-1.73093115337407,-0.108299054992298,-0.30401944644223,0,1.03811360392685e-07,2.80452750190687e-09,2.28528357759593e-05
"DTXSID1034212","118134-30-8","Spiroxamine",NA,NA,NA,NA,0.083,3.09e-05,NA,0.0269179812287,0.00094317933701,0.0555094595513,0.000221181732217,31.0554762605728,0,0.326,0.6264,0.7244,0.275,0,0,0,0,0.473312870489382,-0.438677324421408,0,0.219866858889867,0.680140456985778,1.43555747670949,0.18632004567018,-0.30401944644223,0,2.39372204131306e-06,1.49068126990898e-08,0.000372699188943581
"DTXSID1034260","79-57-2","Oxytetracycline",NA,NA,NA,NA,NA,1.75e-06,NA,0.014026060008445,0.000147526414154606,0.103640740398685,7.96896217185e-05,31.0554762605728,0,0.6158,0.405,0.9032,0.0042,0,0,0,0,0,-1.24079918394976,0,-0.443619125475335,-0.35224280172187,2.0162274193948,-0.767970284887398,-0.30401944644223,0,8.13575618840384e-06,5.60638712399985e-08,0.00775761207116205
"DTXSID1034503","122008-85-9","Cyhalofop-butyl",NA,NA,NA,NA,NA,2.93e-05,NA,0.014637903333644,0.000168565418457,0.013389478351936,7.73097e-05,31.0554762605728,0,0.4316,0.2166,0.952,0.0732,0,0,0,0,0,-0.453531265666839,0,-0.400161526509803,-0.278056593220386,0.113020754314494,-0.796313475751902,-0.30401944644223,0,1.07030159883987e-06,4.68209700767446e-08,0.00148312122970499
"DTXSID1034634","68157-60-8","Forchlorfenuron",NA,NA,NA,NA,0.005,2.32e-05,NA,0.020324461410246,0.00014465409353582,0.004023905902472,0.00012740146924,31.0554762605728,0,0.1518,0.2452,0.8588,0.0578,0,0,0,0,-0.809312261697943,-0.518746992116915,0,-0.0661059408139794,-0.363183986752654,-1.00503889122395,-0.329356569290356,-0.30401944644223,0,2.3001378487032e-07,1.45186559836549e-08,0.000297969722622641
"DTXSID1034973","87820-88-0","Tralkoxydim",NA,NA,NA,NA,NA,2.02e-05,NA,0.0186370943676564,0.000164972432624,0.007253523719371,0.00010780870202,31.0554762605728,0,0.2272,0.1646,0.549,0.2176,0,0,0,0,0,-0.557431813230427,0,-0.154320605400526,-0.290045949710271,-0.457051636436659,-0.485454725323017,-0.30401944644223,0,1.93106911310343e-07,5.28775616154555e-09,0.000112259633392944
"DTXSID1035076","590-96-5","Methylazoxymethanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.5442,0.523,0.5854,0.643,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,2.39080233838655e-06,1.01898480194982e-08,0.00031026033073879
"DTXSID1037193","33386-08-2","Buspirone hydrochloride",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.5818,0.3284,0.112,0.0792,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,2.55162897995665e-07,6.11029479529197e-09,0.000164062068432054
"DTXSID1037197","62571-86-2","Captopril",NA,NA,NA,NA,NA,1e-04,NA,0.055212467890495,0.000155232723381659,0.12882383516734,0.000146103852710443,31.0554762605728,0,0.1872,0.3458,0.364,0.1144,0,0,0,0,0,-0.110576635046945,0,0.951054163948654,-0.323908554097173,2.21851644829147,-0.201312334390988,-0.30401944644223,0,3.46694757554743e-07,5.47826744486480e-09,0.000438120284383195
"DTXSID1037272","321-64-2","Tacrine",NA,NA,NA,NA,NA,2.62e-05,NA,0.0656313080559684,7.53105035079e-05,0.0072303037367426,0.000170235423288,31.0554762605728,0,0.0992,0.3928,0.4636,0.343,0,0,0,0,0,-0.484773126169867,0,1.12699653557342,-0.726403710235363,-0.460033524453323,-0.0584138576994435,-0.30401944644223,0,7.65703330734238e-07,5.40739649813969e-09,0.000361624963104456
"DTXSID1037303","375-85-9","Perfluoroheptanoic acid",NA,NA,0,NA,NA,4.81e-07,NA,0.00445709656104,0.00278476474849048,0.139662776013,7.55458e-05,31.0554762605728,0,0,1,0,1,0,0,-5,0,0,-1.60161171284639,0,-1.61045380129147,1.28260527182645,2.29364633323515,-0.817889068962068,-0.30401944644223,0,2.09328217257352e-06,2.19627547707087e-08,0.000154234640255636
"DTXSID1037511","24934-91-6","Chlormephos",NA,NA,NA,NA,NA,7.35e-06,NA,0.053357849511496,0.00017424219894,0.045750214866597,0.000149462128652,31.0554762605728,0,0.3576,0.3624,0.7444,0.5722,0,0,0,0,0,-0.839873938489155,0,0.916278016452348,-0.259625120623951,1.25573572493543,-0.180068583604262,-0.30401944644223,0,3.35682225398652e-06,2.07628939587572e-08,0.00351883400516179
"DTXSID1038298","5315-79-7","1-Hydroxypyrene",NA,NA,NA,NA,NA,1.98e-05,NA,0.0606352449345412,2.491182049e-05,0.007459504217151,0.00014287,31.0554762605728,0,0.3956,0.4472,0.3458,0.736,0,0,0,0,0,-0.563019478672733,0,1.04641006073822,-1.34200945405117,-0.431010206410913,-0.222235644622575,-0.30401944644223,0,6.45593468523527e-06,3.13343378131989e-08,0.00535716038945955
"DTXSID1038321","3739-38-6","3-Phenoxybenzoic acid",NA,NA,NA,NA,NA,1.44e-05,NA,0.0609349218335298,0.000134432958627,0.008170286186612,0.000153784037265,31.0554762605728,0,0.509,0.3344,0.8166,0.2256,0,0,0,0,0,-0.651987158322684,0,1.05142797114375,-0.403961657065088,-0.346366375445074,-0.153420852022596,-0.30401944644223,0,3.22432428182722e-06,2.0555765615322e-08,0.00174675956430144
"DTXSID1038666","5598-15-2","Chlorpyrifos oxon",NA,NA,NA,NA,NA,3.16e-05,NA,0.0300255615100557,0.000148369071381,0.00909099060996,0.000109856915,31.0554762605728,0,0.2604,0.2454,0.8708,0.1498,0,0,0,0,0,-0.432419086051204,0,0.331067000728092,-0.349073362122724,-0.247061150669058,-0.467861369871548,-0.30401944644223,0,3.76326545293375e-07,2.88649224897709e-08,0.000325761177244817
"DTXSID1040112","106-30-9","Ethyl heptanoate",NA,NA,0,NA,NA,4.72e-06,NA,0.0081540177715103,2.5399974184e-05,0.007486837813481,0.0002173312914633,31.0554762605728,0,0.9494,0.9596,0.2976,0.8908,0,0,-5,0,0,-0.963606294099105,0,-0.995684430798008,-1.33121081326349,-0.427608672900819,0.169903201066101,-0.30401944644223,0,9.65704719549508e-05,3.72068527268412e-07,0.0154391841651809
"DTXSID1040243","79559-97-0","Sertraline hydrochloride",NA,NA,NA,NA,NA,0.000158,NA,0.030669231639757,3.193938219e-05,0.00734726508262,8.544916858e-05,31.0554762605728,0,0.6178,0.3396,0.3156,0.1766,0,0,0,0,0,0.017215955456994,0,0.352655575466094,-1.20372908430279,-0.445109739382816,-0.702737491016716,-0.30401944644223,0,2.66067803345229e-06,1.20674207607078e-08,0.00378655466834623
"DTXSID1040661","882-09-7","Clofibric acid",NA,NA,NA,NA,NA,8.49e-06,NA,0.060300182744185,0.000165701772724,0.02720425625752,0.000161009188036,31.0554762605728,0,0.3194,0.4898,0.9022,0.2084,0,0,0,0,0,-0.799591374118281,0,1.0407701950804,-0.28759124546734,0.772300886177266,-0.110501970814039,-0.30401944644223,0,5.83733256164545e-06,8.0260392230915e-08,0.00297028301693838
"DTXSID1040667","55-91-4","Diisopropyl fluorophosphate",NA,NA,NA,NA,NA,4.27e-07,NA,0.0055166803159883,5.6686644178e-05,0.055459977616049,0.0001790202971151,31.0554762605728,0,0.3342,0.663,0.742,0.3706,0,0,0,0,0,-1.63488047378163,0,-1.39337704823081,-0.884485142553691,1.43472809255899,-0.0113774450641731,-0.30401944644223,0,1.08846599770207e-05,2.23521555796481e-08,0.00728450860566824
"DTXSID1040742","124-94-7","Triamcinolone",NA,NA,NA,NA,NA,5.34e-05,NA,0.021048055587733,0.000145634169607088,0.007079880758761,9.144595372809e-05,31.0554762605728,0,0.1352,0.4118,0.2876,0.0086,0,0,0,0,0,-0.285844525579116,0,-0.0304999415848828,-0.359426472344723,-0.479585802085131,-0.639333052897633,-0.30401944644223,0,2.22235711611956e-07,5.31575310597798e-09,0.00039500988197061
"DTXSID1041134","557795-19-4","Sunitinib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.1218,0.3356,0.1746,0.0834,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.38258428556163e-07,3.59153055318883e-09,6.78174178837248e-05
"DTXSID1041683","2104-96-3","Bromofos",NA,NA,NA,NA,NA,0.000145,NA,0.02631874794111,0.00183813170154,0.00895034930076,0.00045366211973,31.0554762605728,0,0.1244,0.0516,0.9744,0.0982,0,0,0,0,0,-0.00677145323239418,0,0.196952976608889,1.0514416243227,-0.261561061073583,0.857853363895884,-0.30401944644223,0,1.26045135394824e-07,3.82396291618915e-09,4.79443421156193e-06
"DTXSID1041847","109-43-3","Dibutyl decanedioate",NA,NA,NA,0.018563246,NA,0.0139,NA,0.03705577756573,0.00015660719865,0.0033443779352,9.155104883e-05,878.381514273155,0,0.955,0.6226,0.3654,0.903,0,0,0,-0.311376348427025,0,1.26798688368413,0,0.545188530001034,-0.319003128145871,-1.17706295633523,-0.638259337641966,0.685390254482737,0,2.30316395487027e-05,4.74793434359669e-08,0.00450909560464981
"DTXSID1042285","947-02-4","Phosfolan",NA,NA,NA,NA,NA,1.38e-05,NA,0.046468780424068,0.000169068329388,0.050520672227568,0.000129296507174,31.0554762605728,0,0.4058,0.3576,0.7536,0.3156,0,0,0,0,0,-0.663877206300258,0,0.775575858441393,-0.27639886152083,1.3479786986317,-0.315554190908724,-0.30401944644223,0,1.5865238375304e-06,2.28416101460227e-08,0.00190368496690946
"DTXSID1042360","53558-25-1","Pyrinuron",NA,NA,NA,NA,NA,2.56e-05,NA,0.042046729521967,0.00016482514817118,0.014887777293714,0.000115480556809,31.0554762605728,0,0.1,0.2442,0.3994,0.2624,0,0,0,0,0,-0.49124539924185,0,0.673796003929945,-0.290542974630468,0.211666997259186,-0.421192745656711,-0.30401944644223,0,2.34797807234744e-07,5.40605127995157e-09,0.000140983460273762
"DTXSID1042574","15676-16-1","(RS)-(+/-)-sulpiride",NA,NA,NA,NA,NA,0.000149,NA,0.028294106154021,0.000169133474257171,0.09575017964779,0.00010031852217564,31.0554762605728,0,0.085,0.285,0.2064,0.027,0,0,0,0,0,0.0008310283765736,0,0.270613747437632,-0.276184487083465,1.94258267438068,-0.552768125787168,-0.30401944644223,0,1.24238957439482e-07,3.73743270190884e-09,6.8395480114169e-05
"DTXSID1043881","50-49-7","Imipramine",NA,NA,NA,NA,NA,3.24e-05,NA,0.0423418664663389,0.000106032337459,0.007247932603498,0.00012428168712,31.0554762605728,0,0.1584,0.455,0.0904,0.0816,0,0,0,0,0,-0.425434373271641,0,0.680915304935945,-0.536023027233581,-0.457768768771959,-0.352532806882815,-0.30401944644223,0,4.49256459574912e-07,5.21609516916858e-09,0.000183309302446254
"DTXSID1043883","94-24-6","Tetracaine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.0904,0.4482,0.2434,0.2326,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,2.1777109876477e-07,4.62248813365225e-09,9.43039012755148e-05
"DTXSID1044196","100643-71-8","Desloratadine",NA,NA,NA,NA,NA,2.76e-05,NA,0.0358696444390635,0.000138627262998,0.007215142095443,0.000119180681565,31.0554762605728,0,0.22,0.293,0.2916,0.0864,0,0,0,0,0,-0.47022993423432,0,0.512076290418167,-0.386865269305905,-0.461985740313415,-0.391710430658542,-0.30401944644223,0,2.71301682098352e-07,4.52497983750544e-09,0.000260611687989144
"DTXSID1044223","163222-33-1","Ezetimibe",NA,NA,NA,NA,NA,2.77e-05,NA,0.02060724779426,0.000165060884533712,0.00180490755094,9.6082949675e-05,31.0554762605728,0,0.2092,0.2656,0.2556,0.0854,0,0,0,0,0,-0.469219539067554,0,-0.0520421857548726,-0.28974767383062,-1.75065959236568,-0.593094140133314,-0.30401944644223,0,2.2470780590533e-07,3.76661702464738e-09,0.000375733424140766
"DTXSID1044564","3855-32-1","""2,6,10-Trimethyl-2,6,10-triazaundecane""",NA,NA,NA,NA,NA,7.5e-05,NA,0.0300060635664581,0.0001272941748577,0.009510732096895,0.0001814302934965,138884.311984544,0,0.265,0.5636,0.2072,0.8724,0,0,0,0,0,-0.190947514587362,0,0.330405843889275,-0.43432516247122,-0.205083815453695,0.00112306393614395,2.18426370593053,0,1.19740831152348e-06,1.05898964465183e-09,0.0468834620359316
"DTXSID1044643","3033-77-0","""N,N,N-Trimethyl(oxiran-2-yl)methanaminium chloride""",NA,NA,NA,0.053876643,NA,NA,NA,0.00614838172628861,2.22019418868e-05,0.0071002399453888,0.0002255531965631,138884.311984544,0,0.7442,0.5684,0.1958,0.8522,0,0,0,0.371030031979906,0,0,0,-1.28303383220421,-1.40609356395601,-0.476915298263252,0.204615427151832,2.18426370593053,0,0.000306128972609154,1.66666224487742e-08,1.36143542394104
"DTXSID1044697","5877-42-9","4-Ethyloct-1-yn-3-ol",NA,NA,NA,NA,NA,3.02e-06,NA,0.0567082656458508,3.5363322214e-05,0.012731266709081,0.000222984409407,138884.311984544,0,0.5954,0.9046,0.399,0.823,0,0,0,0,0,-1.08836128539809,0,0.978261370791397,-1.14706114495501,0.0661411046704709,0.193908013394478,2.18426370593053,0,0.00144127274181836,2.95005507984865e-08,32.5883070693855
"DTXSID1045116","57808-66-9","Domperidone",NA,NA,NA,NA,NA,2.07e-05,NA,0.018569295965043,0.000196302617285083,0.014760779759085,8.10793055692e-05,31.0554762605728,0,0.0724,0.279,0.6108,0.033,0,0,0,0,0,-0.550600813774737,0,-0.158029958477705,-0.193288156038278,0.203699777542052,-0.751809022172905,-0.30401944644223,0,2.37477530418477e-07,5.91574082357666e-09,0.000150089950193787
"DTXSID1045166","137-58-6","Lidocaine",NA,NA,0,NA,NA,2.85e-05,NA,0.0528166887664991,6.55449435064e-05,0.0071557024465032,0.000138917473506,31.0554762605728,0,0.1072,0.3704,0.6768,0.098,0,0,-5,0,0,-0.461265294757503,0,0.905902602445747,-0.803687693288713,-0.469678972334665,-0.2484616512941,-0.30401944644223,0,4.97403680669271e-07,8.19605401031293e-09,0.00029882482451999
"DTXSID1045536","3737-09-5","Disopyramide",NA,NA,NA,NA,NA,2.7e-05,NA,0.029862842521451,0.00017055453592949,0.09338534150587,0.0001324663182953,31.0554762605728,0,0.1562,0.3034,0.1922,0.0988,0,0,0,0,0,-0.47637026842084,0,0.325536144941444,-0.271528583941003,1.91932515647741,-0.292913106642357,-0.30401944644223,0,1.82406124128256e-07,3.76661702464738e-09,0.000142668134177398
"DTXSID1045619","93106-60-6","Enrofloxacin",NA,NA,NA,NA,NA,6.42e-08,NA,0.0248819375508416,0.000192765600319,0.007212607195265,8.7625138614e-05,31.0554762605728,0,0.0754,0.382,0.0958,0.0192,0,0,0,0,0,-2.1642328881952,0,0.139813863609531,-0.203406094825768,-0.462312534776007,-0.679230677121676,-0.30401944644223,0,1.85054877469975e-07,4.01008210826006e-09,0.000275115497357219
"DTXSID1045950","148553-50-8","Pregabalin",NA,NA,NA,NA,NA,0.00822,NA,0.060551854807234,7.4357579593e-05,0.010468892330128,0.0002140157984664,31.0554762605728,0,0.2178,0.5094,0.4242,0.2122,0,0,0,0,0,1.12122653793813,0,1.04500933185852,-0.73348975014066,-0.11581567192969,0.155532420038328,-0.30401944644223,0,4.25714780684836e-07,3.71210981772059e-09,0.000120623857377222
"DTXSID1046342","128-20-1","Eltanolone",NA,NA,NA,NA,NA,8.44e-05,NA,0.03434504444815,0.00012895745359824,0.003070552069694,0.0001014838723043,31.0554762605728,0,0.1084,0.4116,0.2948,0.2032,0,0,0,0,0,-0.157959236393804,0,0.467869195814347,-0.427101237992984,-1.25650656013457,-0.541971562931382,-0.30401944644223,0,3.47290728378562e-07,7.68670912490505e-09,0.000388494887943025
"DTXSID1046344","145-63-1","Suramin",NA,NA,NA,NA,NA,0.000133,NA,0.0097102484902,0.00199551623201401,0.056857482058,6.5719116547e-05,31.0554762605728,0,0.2486,0.2002,0.4104,0.2872,0,0,0,0,0,-0.030905064905685,0,-0.817902834099657,1.09715704017204,1.45787221656037,-0.948153305705228,-0.30401944644223,0,9.31790371826723e-08,1.49893693833515e-09,0.000232708402051819
"DTXSID1046506","106308-44-5","Rufinamide",NA,NA,NA,NA,NA,8.73e-06,NA,0.050398723052076,0.000159392006735,0.068413201865438,0.000135793799536,31.0554762605728,0,0.1488,0.327,0.551,0.059,0,0,0,0,0,-0.791803442398083,0,0.858206727106698,-0.309194930262042,1.62993873887863,-0.269721418850717,-0.30401944644223,0,4.09522069301472e-07,9.14556607603459e-09,0.000243839160455269
"DTXSID1046714","79660-72-3","Fleroxacin",NA,NA,NA,NA,NA,6.85e-08,NA,0.0240788559175492,0.000194268365431,0.007292357345658,0.00015281673294,31.0554762605728,0,0.0548,0.3802,0.119,0.0296,0,0,0,0,0,-2.14612092508175,0,0.106421591696037,-0.199084809908257,-0.452085926400399,-0.159319356392812,-0.30401944644223,0,3.90575215617984e-07,3.67753958330341e-09,0.000228141036333027
"DTXSID1046928","117-89-5","Triphthasine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.1232,0.3474,0.3368,0.0846,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.50867032710961e-07,4.62248813365225e-09,8.9396687699773e-05
"DTXSID1046970","105624-86-0","5HPP-33",NA,NA,NA,NA,NA,2.71e-05,NA,0.03403959098159,8.393573691e-05,0.00763613226703,9.721335134e-05,31.0554762605728,0,0.4238,0.258,0.4198,0.385,0,0,0,0,0,-0.475337461480841,0,0.458776656656126,-0.666065060299462,-0.409246118343251,-0.582160500072473,-0.30401944644223,0,1.20284828968233e-06,8.04941828879149e-09,0.00134530116256891
"DTXSID1047310","196808-45-4","Farglitazar",NA,NA,NA,NA,NA,4.11e-05,NA,0.0106979108623,0.00066302938267903,0.006129935493,0.0001361753017,31.0554762605728,0,0.252,0.3624,0.3228,0.4572,0,0,0,0,0,-0.358985361276081,0,-0.719311250474085,0.484021144803993,-0.613573377288955,-0.267098841531273,-0.30401944644223,0,1.97372776479749e-07,3.97200035120409e-09,0.000374957318603672
"DTXSID1047318","139149-55-6","SB202235",NA,NA,NA,NA,NA,2.16e-05,NA,0.036302680994807,0.000113951398118,0.030153204032043,0.000107745296936,31.0554762605728,0,0.2072,0.2862,0.4152,0.1968,0,0,0,0,0,-0.538710765797163,0,0.52429020398317,-0.495941939758422,0.868014272261989,-0.486004669473463,-0.30401944644223,0,3.60763155632404e-07,6.16043744152587e-09,0.000288871924068076
"DTXSID1047366","NOCAS_47366","SAR115740",NA,NA,NA,NA,NA,4.38e-05,NA,0.0222084255083,0.0036549925491,0.0099561891363,0.0016443143484,31.0554762605728,0,0.1882,0.2758,0.3548,0.2872,0,0,0,0,0,-0.341209998718093,0,0.0241192477761266,1.43392545894479,-0.162514488533399,2.06162490224944,-0.30401944644223,0,7.59052043527002e-08,7.94382123909263e-11,4.48283933754572e-05
"DTXSID1047368","344930-95-6","SSR69071",NA,NA,NA,NA,NA,2.08e-05,NA,0.008967930408,0.000181352833364897,0.03353006627282,0.000113573976123843,31.0554762605728,0,0.219,0.24,0.1626,0.1674,0,0,0,0,0,-0.549254430643131,0,-0.89884598133387,-0.237367473305933,0.966734906013891,-0.436755157523123,-0.30401944644223,0,1.41514146515423e-07,3.78942001665863e-09,0.000159372137829148
"DTXSID1047493","3092-17-9","Midodrine hydrochloride",NA,NA,NA,NA,NA,2.94e-05,NA,0.037708432637064,0.0003409777317827,0.0138480589826333,9.99613e-05,31.0554762605728,0,0.1388,0.3686,0.175,0.0486,0,0,0,0,0,-0.452579394357279,0,0.562958912205477,0.113970011187901,0.144339280669319,-0.556102791092925,-0.30401944644223,0,3.33330507244489e-07,4.92116936401014e-09,0.000569104423576747
"DTXSID1047528","58394-64-2","Benzyloctyl adipate",NA,NA,NA,NA,NA,2.67e-05,NA,0.02993987382071,6.6449063913e-05,0.0044165422141,8.7204346296e-05,31.0554762605728,0,0.682,0.5692,0.5264,0.5644,0,0,0,0,0,-0.479491797645055,0,0.328158203109258,-0.796064313703934,-0.918452243413756,-0.683730594499187,-0.30401944644223,0,3.56261938224326e-05,3.64183076860177e-08,0.0100439154181502
"DTXSID1047576","486-56-6","Cotinine",NA,NA,NA,NA,NA,4.86e-06,NA,0.0701534532691453,9.7963620692e-05,0.016981178808348,0.000197966286843,31.0554762605728,0,0.1798,0.214,0.336,0.1744,0,0,0,0,0,-0.955440294320256,0,1.19481530141354,-0.580066163463531,0.334022335118142,0.0826615573112461,-0.30401944644223,0,3.26292495990198e-07,4.82950117498173e-09,0.000171590159922823
